TAGS
ts_utc,AutoMode,CommLoss,EStop_OK,Flow_gpm,LineSpeed_fpm,MotorCurrent_A,MotorTemp_C,Pressure_psi,Pump_CMD,Pump_Run,TankLevel_pct,VFD_Fault,ValveDrain_Open,ValveInlet_Open
2026-02-11 03:17:31.160868+00:00,1.0,0.0,1.0,167.0444351954985,240.52665542344022,16.21829341469395,54.009185398448885,60.32548277433956,1.0,1.0,67.433815009959,0.0,0.0,1.0
2026-02-11 03:17:32.145084+00:00,1.0,0.0,1.0,169.96144911905887,242.14852390601945,16.663304167724473,54.251265449443686,60.89598573683701,1.0,1.0,67.51497910771317,0.0,0.0,1.0
2026-02-11 03:17:33.175174+00:00,1.0,0.0,1.0,164.8630619602156,244.08037472186794,15.81418633227233,53.253601546372806,61.54731840247513,1.0,1.0,67.61570271075294,0.0,0.0,1.0
2026-02-11 03:17:34.153293+00:00,1.0,0.0,1.0,165.92824404544825,244.33497674017008,16.724131893712997,55.89115751956551,60.88245175090094,1.0,1.0,67.7169199609549,0.0,0.0,1.0
2026-02-11 03:17:35.148157+00:00,1.0,0.0,1.0,166.4561432070791,244.75022100089703,16.454862930277756,53.985505610520576,64.23055119514378,1.0,1.0,67.83239929638833,0.0,0.0,1.0
2026-02-11 03:17:36.157372+00:00,1.0,0.0,1.0,163.53184033742713,245.47695368964511,16.274159726406545,55.33997035023262,62.35645976430984,1.0,1.0,67.9331928804159,0.0,0.0,1.0
2026-02-11 03:17:37.162024+00:00,1.0,0.0,1.0,162.89540515404553,244.45850514426422,16.201599052626513,54.350617042503664,61.32397547504254,1.0,1.0,68.05619657603411,0.0,0.0,1.0
2026-02-11 03:17:38.154494+00:00,1.0,0.0,1.0,163.8928581136564,243.80159783502788,16.560881709867616,54.71427535629485,62.753462685037846,1.0,1.0,68.16922131784673,0.0,0.0,1.0
2026-02-11 03:17:39.155522+00:00,1.0,0.0,1.0,169.92532857247585,245.71432809911533,16.198980741198653,53.792920727521555,64.34865286120903,1.0,1.0,68.26910495620706,0.0,0.0,1.0
2026-02-11 03:17:40.148633+00:00,1.0,0.0,1.0,162.18143817066618,245.734068834356,16.499345857139247,53.85959237065802,64.11142423158995,1.0,1.0,68.351042050009,0.0,0.0,1.0
2026-02-11 03:17:41.159084+00:00,1.0,0.0,1.0,162.20825054266197,245.43286026749308,16.405537650603485,54.3425097899831,61.13775336063406,1.0,1.0,68.4774676115988,0.0,0.0,1.0
2026-02-11 03:17:42.138498+00:00,1.0,0.0,1.0,170.64502291429676,244.15854635647068,16.374975170422548,55.03006326181243,60.94359597179156,1.0,1.0,68.53434575645278,0.0,0.0,1.0
2026-02-11 03:17:43.154685+00:00,1.0,0.0,1.0,163.55687792639938,246.12281651608578,16.42195154799614,54.62821525013709,61.39438342219622,1.0,1.0,68.65289334583096,0.0,0.0,1.0
2026-02-11 03:17:44.161038+00:00,1.0,0.0,1.0,165.3632494411887,247.62376560467004,15.719612241670452,54.67889353819459,60.92567799088045,1.0,1.0,68.77861545721477,0.0,0.0,1.0
2026-02-11 03:17:45.150577+00:00,1.0,0.0,1.0,166.04377852431392,249.16274428451328,16.571176597543957,54.33759949589534,64.01424200023901,1.0,1.0,68.86870567990053,0.0,0.0,1.0
2026-02-11 03:17:46.149306+00:00,1.0,0.0,1.0,163.48417117524647,249.04019924620275,16.02952994855628,53.302686693645605,62.180484740983545,1.0,1.0,68.8990511654436,0.0,0.0,1.0
2026-02-11 03:17:47.155459+00:00,1.0,0.0,1.0,164.61232917648513,248.42572803639717,15.891430863485182,54.517175358758784,61.61916188193139,1.0,1.0,68.94355157980306,0.0,0.0,1.0
2026-02-11 03:17:48.154807+00:00,1.0,0.0,1.0,163.9823522110211,248.72922009102388,16.32672634299737,54.926783300793424,62.350419008148315,1.0,1.0,69.03199064511283,0.0,0.0,1.0
2026-02-11 03:17:49.149279+00:00,1.0,0.0,1.0,170.29883059653497,249.02881960302403,17.432361824581314,55.87721190081785,61.33891578621943,1.0,1.0,69.12840466198404,0.0,0.0,1.0
2026-02-11 03:17:50.152376+00:00,1.0,0.0,1.0,166.39063532799872,248.12398537824592,16.86555454060708,55.0417715535843,62.290128797000456,1.0,1.0,69.19375820191206,0.0,0.0,1.0
2026-02-11 03:17:51.152887+00:00,1.0,0.0,1.0,167.97132661663085,249.7421267563294,17.091775023439634,55.82942590302837,62.51436584066647,1.0,1.0,69.31828286522077,0.0,0.0,1.0
2026-02-11 03:17:52.146162+00:00,1.0,0.0,1.0,168.94402771894926,250.2585426263786,16.07066342700977,54.11678392884964,62.71260343819683,1.0,1.0,69.42232396336549,0.0,0.0,1.0
2026-02-11 03:17:53.158970+00:00,1.0,0.0,1.0,165.96287906427077,251.75553352480537,17.24372286604141,54.8673024598655,64.47148430618195,1.0,1.0,69.50366872985673,0.0,0.0,1.0
2026-02-11 03:17:54.156686+00:00,1.0,0.0,1.0,169.64157182038556,252.41289893844652,17.62297602210328,55.235172732260004,64.08845162638605,1.0,1.0,69.5989755506906,0.0,0.0,1.0
2026-02-11 03:17:55.155974+00:00,1.0,0.0,1.0,167.64268652781007,252.7508605727526,16.350318073974886,53.63802151663399,63.72469351817784,1.0,1.0,69.66583677687825,0.0,0.0,1.0
2026-02-11 03:17:56.148709+00:00,1.0,0.0,1.0,169.88219750751892,252.01300258301993,16.684180738602684,54.04543603650412,63.98632403430328,1.0,1.0,69.74210007088062,0.0,0.0,1.0
2026-02-11 03:17:57.162233+00:00,1.0,0.0,1.0,170.13070859532172,250.59601334064655,16.26932665837616,55.18608577074968,61.537808328782056,1.0,1.0,69.77305573235354,0.0,0.0,1.0
2026-02-11 03:17:58.158093+00:00,1.0,0.0,1.0,165.0592234538324,249.3664991245151,17.21096036200671,56.292546704946226,62.30336323915805,1.0,1.0,69.8871503279844,0.0,0.0,1.0
2026-02-11 03:17:59.150079+00:00,1.0,0.0,1.0,169.84746466448382,251.13790177965603,16.0455311604959,54.248534844603284,65.02055114594906,1.0,1.0,69.94716971830461,0.0,0.0,1.0
2026-02-11 03:18:00.163291+00:00,1.0,0.0,1.0,170.79443204166404,252.2241817751376,17.721505747040947,56.57255284358389,63.14581460755006,1.0,1.0,70.07623132249276,0.0,0.0,1.0
2026-02-11 03:18:01.146806+00:00,1.0,0.0,1.0,164.89798295121437,251.70843473816979,16.32159524290303,55.16151278857039,64.48219596464378,1.0,1.0,70.19495645661777,0.0,0.0,1.0
2026-02-11 03:18:02.156481+00:00,1.0,0.0,1.0,172.18229616193912,250.00426282358657,16.60408973039849,55.07655070464728,64.94129348826837,1.0,1.0,70.25152452792084,0.0,0.0,1.0
2026-02-11 03:18:03.152733+00:00,1.0,0.0,1.0,172.2814544979132,249.35561919939977,16.26561803687081,55.497625721865305,60.98709375850709,1.0,1.0,70.29812774607295,0.0,0.0,1.0
2026-02-11 03:18:04.147829+00:00,1.0,0.0,1.0,163.74741247613625,248.1941027150251,15.973832587843336,53.36042137917446,64.57432966491776,1.0,1.0,70.41501824710028,0.0,0.0,1.0
2026-02-11 03:18:05.155036+00:00,1.0,0.0,1.0,162.2606209427968,246.42569223522855,15.561141899220823,54.09919968524679,63.61164566592812,1.0,1.0,70.44531152449282,0.0,0.0,1.0
2026-02-11 03:18:06.156935+00:00,1.0,0.0,1.0,169.5034307667253,244.7433643187669,16.51606258675771,54.81292542953321,61.57190615161889,1.0,1.0,70.49365313470045,0.0,0.0,1.0
2026-02-11 03:18:07.150474+00:00,1.0,0.0,1.0,168.82294873617553,243.42731784705782,17.27021347931987,54.79428465061467,63.07157108961607,1.0,1.0,70.61814478450013,0.0,0.0,1.0
2026-02-11 03:18:08.160006+00:00,1.0,0.0,1.0,168.88656445507297,243.72652169612843,15.763123287146124,53.49632361233981,60.64955025220698,1.0,1.0,70.69239078214126,0.0,0.0,1.0
2026-02-11 03:18:09.275133+00:00,1.0,0.0,1.0,169.89900595243373,242.05400467140007,16.68416018742443,55.70270290423399,63.10471866437803,1.0,1.0,70.73927754710932,0.0,0.0,1.0
2026-02-11 03:18:10.157547+00:00,1.0,0.0,1.0,161.1594566096371,242.5440975510768,15.539474768644714,54.52861481007848,60.49939768280441,1.0,1.0,70.81136896227419,0.0,0.0,1.0
2026-02-11 03:18:11.164872+00:00,1.0,0.0,1.0,165.95419034719177,243.29782741934818,16.635570113392635,54.49189440266164,62.8266334097253,1.0,1.0,70.85654270002145,0.0,0.0,1.0
2026-02-11 03:18:12.152438+00:00,1.0,0.0,1.0,170.3704375740173,242.95142415833251,15.772206489094241,53.14753191135543,63.623681846122665,1.0,1.0,70.93557163576733,0.0,0.0,1.0
2026-02-11 03:18:13.151236+00:00,1.0,0.0,1.0,169.45844339160126,240.7229773765543,15.824250678387163,53.8708506637014,60.427435108056166,1.0,1.0,70.99544537703896,0.0,0.0,1.0
2026-02-11 03:18:14.149681+00:00,1.0,0.0,1.0,167.81896679505275,241.11305169414698,16.975974888872376,55.29553873679294,63.83732538676448,1.0,1.0,71.05091657364426,0.0,0.0,1.0
2026-02-11 03:18:15.148856+00:00,1.0,0.0,1.0,161.76114706779202,239.22008990603769,15.544677349093309,52.72409415882754,62.97581029511783,1.0,1.0,71.14406305546632,0.0,0.0,1.0
2026-02-11 03:18:16.161025+00:00,1.0,0.0,1.0,165.18428242954394,237.62334636268216,15.55152942211361,53.94892380726442,62.969500228402694,1.0,1.0,71.26057402735135,0.0,0.0,1.0
2026-02-11 03:18:17.148889+00:00,1.0,0.0,1.0,167.17998048350563,237.31407535024266,16.04557044954246,53.82091537969824,63.808903128294475,1.0,1.0,71.31137057212648,0.0,0.0,1.0
2026-02-11 03:18:18.154893+00:00,1.0,0.0,1.0,164.21132243507122,236.02261542250906,16.710096768124462,55.408925158531396,63.58295276441177,1.0,1.0,71.42850562517681,0.0,0.0,1.0
2026-02-11 03:18:19.156846+00:00,1.0,0.0,1.0,159.08704706519018,234.31418505770907,15.276238171405431,52.70128543068553,62.631824302038325,1.0,1.0,71.46881632189513,0.0,0.0,1.0
2026-02-11 03:18:20.158536+00:00,1.0,0.0,1.0,162.57153880364305,232.89760616827186,15.329681858295652,53.204097507469484,59.85121607505802,1.0,1.0,71.56738088165679,0.0,0.0,1.0
2026-02-11 03:18:21.153401+00:00,1.0,0.0,1.0,165.66830465001044,231.06478237759697,15.85429280576562,54.49104330345905,62.69811362628208,1.0,1.0,71.62008623320696,0.0,0.0,1.0
2026-02-11 03:18:22.149498+00:00,1.0,0.0,1.0,167.35136391755879,231.96010565402992,15.336545223916382,53.564688280182175,62.5451799899797,1.0,1.0,71.70983495449774,0.0,0.0,1.0
2026-02-11 03:18:23.151631+00:00,1.0,0.0,1.0,164.6562643645973,233.85891287833792,15.546571608725156,54.24522856861652,62.70129305727826,1.0,1.0,71.81193929927431,0.0,0.0,1.0
2026-02-11 03:19:17.135434+00:00,1.0,0.0,1.0,161.33976156448364,233.03047242447283,16.0412347074527,55.19623474651223,63.478119759357554,1.0,1.0,71.92056452869271,0.0,0.0,1.0
2026-02-11 03:19:18.149366+00:00,1.0,0.0,1.0,157.94230961007946,230.67557675709068,15.060039071323141,52.08079273788209,59.786647517506516,1.0,1.0,72.02197704473859,0.0,0.0,1.0
2026-02-11 03:19:19.156722+00:00,1.0,0.0,1.0,161.3771477599494,231.33823030509225,15.09436160086889,53.98133814780938,60.763004641170774,1.0,1.0,72.1200358196954,0.0,0.0,1.0
2026-02-11 03:19:20.158876+00:00,1.0,0.0,1.0,159.01744159595083,232.49410563420324,15.551209253733242,53.856137898155716,59.76211006221586,1.0,1.0,72.2133013709904,0.0,0.0,1.0
2026-02-11 03:19:21.142340+00:00,1.0,0.0,1.0,159.63508006449217,230.6117247842292,14.859525383052691,52.31376696239727,62.42171922042747,1.0,1.0,72.27248212425323,0.0,0.0,1.0
2026-02-11 03:19:22.146990+00:00,1.0,0.0,1.0,163.5197418940964,231.16906696244786,15.446941277810499,53.76201636255638,61.270500418593514,1.0,1.0,72.34253326930668,0.0,0.0,1.0
2026-02-11 03:19:23.157302+00:00,1.0,0.0,1.0,162.31858552935958,229.05947163523786,15.044439202646847,52.54529431585822,62.67252261220553,1.0,1.0,72.40981545808708,0.0,0.0,1.0
2026-02-11 03:19:24.145621+00:00,1.0,0.0,1.0,158.3387132720619,227.09926840460608,15.595501903809248,54.14449776897819,62.20753506467396,1.0,1.0,72.46767900970261,0.0,0.0,1.0
2026-02-11 03:19:25.144047+00:00,1.0,0.0,1.0,163.5599064132935,228.5155001921719,15.636762748384486,53.40695487603273,62.51649070492747,1.0,1.0,72.53116173687827,0.0,0.0,1.0
2026-02-11 03:19:26.158132+00:00,1.0,0.0,1.0,164.99195892888596,229.35977298610706,15.294678547031216,53.19594745968758,59.5537578665946,1.0,1.0,72.56627117436382,0.0,0.0,1.0
2026-02-11 03:19:27.142912+00:00,1.0,0.0,1.0,158.77745910336697,228.66095602359664,14.86911661165771,53.118325544999045,60.31094508613696,1.0,1.0,72.61519403360525,0.0,0.0,1.0
2026-02-11 03:19:28.160442+00:00,1.0,0.0,1.0,158.5659044091841,227.41428169080015,16.025312608953932,54.700816838026796,61.86415539806994,1.0,1.0,72.6634476202078,0.0,0.0,1.0
2026-02-11 03:19:29.162461+00:00,1.0,0.0,1.0,139.23418868364877,225.84616840182727,14.842921100688988,53.3865146433341,41.76651602700103,1.0,0.0,72.85488144983067,1.0,0.0,1.0
2026-02-11 03:19:30.155852+00:00,1.0,0.0,1.0,136.9120152960815,224.28765138165065,15.097164235615933,53.06307209588649,42.279007259407244,1.0,0.0,73.04791048442839,1.0,0.0,1.0
2026-02-11 03:19:31.167067+00:00,1.0,0.0,1.0,157.4660296495083,222.26578310621304,14.913397079880584,52.20234922156281,59.49064470411687,1.0,1.0,73.08316146425325,0.0,0.0,1.0
2026-02-11 03:19:32.162209+00:00,1.0,0.0,1.0,164.7139610123847,221.30346107010885,15.33295942259177,54.1384515686132,58.71626086156864,1.0,1.0,73.15153213717727,0.0,0.0,1.0
2026-02-11 03:19:33.147581+00:00,1.0,0.0,1.0,163.79983590738314,222.10410855664614,16.097716118219275,54.47712205440408,59.09536643941367,1.0,1.0,73.23489207117336,0.0,0.0,1.0
2026-02-11 03:19:34.148708+00:00,1.0,0.0,1.0,157.16693958401197,222.60599525477164,15.807182627458005,54.35005841071039,59.771545734632355,1.0,1.0,73.3498684291659,0.0,0.0,1.0
2026-02-11 03:19:35.146174+00:00,1.0,0.0,1.0,156.16520951009906,221.97306283481777,14.647790639956925,52.60775837267285,60.44729320211826,1.0,1.0,73.44484120371456,0.0,0.0,1.0
2026-02-11 03:19:36.145793+00:00,1.0,0.0,1.0,162.51290254941162,218.88990615370886,15.884217091093559,54.96249008115044,61.17638211014238,1.0,1.0,73.53962604925542,0.0,0.0,1.0
2026-02-11 03:19:37.159030+00:00,1.0,0.0,1.0,159.99092965614415,218.81653640554606,15.574778532625947,53.169610960416506,59.69448108704131,1.0,1.0,73.58658443914678,0.0,0.0,1.0
2026-02-11 03:19:38.160670+00:00,1.0,0.0,1.0,163.54306585111502,219.17600584011316,15.269487382693463,53.616494250571634,60.85591298101497,1.0,1.0,73.66810329155089,0.0,0.0,1.0
2026-02-11 03:19:39.164455+00:00,1.0,0.0,1.0,157.05977259301312,216.6231094341636,15.179825276046618,52.539944312230375,61.8924785264252,1.0,1.0,73.78295122884451,0.0,0.0,1.0
2026-02-11 03:19:40.157457+00:00,1.0,0.0,1.0,160.34845959748702,215.55735874326075,15.101120551357655,52.64338771083759,59.72702879104761,1.0,1.0,73.89363906917646,0.0,0.0,1.0
2026-02-11 03:19:41.156636+00:00,1.0,0.0,1.0,156.15279019468764,215.41835866457257,15.282476462365933,53.634486709128936,60.7428759867797,1.0,1.0,74.01501100919432,0.0,0.0,1.0
2026-02-11 03:19:42.155709+00:00,1.0,0.0,1.0,156.07109475232767,215.5779357941517,14.522468707231607,53.05953283924865,61.96735061825337,1.0,1.0,74.10881816169184,0.0,0.0,1.0
2026-02-11 03:19:43.155650+00:00,1.0,0.0,1.0,157.54892361997682,213.53440322170283,15.5473658192854,53.60483428430584,58.88365776428447,1.0,1.0,74.23160436943891,0.0,0.0,1.0
2026-02-11 03:19:44.159763+00:00,1.0,0.0,1.0,157.64683877938077,210.70470052586415,14.448486164888223,52.07789558472417,58.751416012950614,1.0,1.0,74.3489631837687,0.0,0.0,1.0
2026-02-11 03:19:45.152303+00:00,1.0,0.0,1.0,162.03396422175274,209.0375774788933,14.014747248494427,52.052364747775,58.058945873759086,1.0,1.0,74.41451910549941,0.0,0.0,1.0
2026-02-11 03:19:46.152443+00:00,1.0,0.0,1.0,152.46745107163642,206.88333654430642,13.94543116675561,51.651807348670424,61.16865538594309,1.0,1.0,74.50522959090017,0.0,0.0,1.0
2026-02-11 03:19:47.155442+00:00,1.0,0.0,1.0,156.68830488857714,207.39479750002116,13.848478430673712,52.32170547412789,58.064887347246454,1.0,1.0,74.60664014400938,0.0,0.0,1.0
2026-02-11 03:19:48.157806+00:00,1.0,0.0,1.0,160.67997228797475,205.87090666829926,14.954592864853078,52.19200248931131,58.85081556069505,1.0,1.0,74.69623690411949,0.0,0.0,1.0
2026-02-11 03:19:49.155746+00:00,1.0,0.0,1.0,153.40408927473464,204.37017147039242,14.417114370923288,52.98335786255473,59.03780625874335,1.0,1.0,74.7551505822702,0.0,0.0,1.0
2026-02-11 03:19:50.158116+00:00,1.0,0.0,1.0,154.78109420240028,205.66988578149451,14.516641994788442,53.20753565288429,57.535389227856285,1.0,1.0,74.83533642095173,0.0,0.0,1.0
2026-02-11 03:19:51.149860+00:00,1.0,0.0,1.0,152.1368959904217,203.25132891878835,14.629962537196935,52.37033844874462,57.9778659239212,1.0,1.0,74.92757640479131,0.0,0.0,1.0
2026-02-11 03:19:52.154216+00:00,1.0,0.0,1.0,159.89507338823284,203.43893876402586,14.096380753225652,52.396285982694465,59.09571850307318,1.0,1.0,75.02126530026183,0.0,0.0,1.0
2026-02-11 03:19:53.168217+00:00,1.0,0.0,1.0,158.7382338875634,202.28199291488247,14.963506710954668,53.51929679229743,57.922144273110234,1.0,1.0,75.1275520160295,0.0,0.0,1.0
2026-02-11 03:19:54.149183+00:00,1.0,0.0,1.0,151.93808889658624,199.93625290115736,13.729132116104475,50.65039153025325,59.533970181190675,1.0,1.0,75.1977562778114,0.0,0.0,1.0
2026-02-11 03:19:55.155260+00:00,1.0,0.0,1.0,152.95160505170418,197.54312546731896,13.48776182300294,50.414313670559686,57.856603194664864,1.0,1.0,75.23724276418224,0.0,0.0,1.0
2026-02-11 03:19:56.149361+00:00,1.0,0.0,1.0,152.37442611115884,197.6559339817393,14.193275587540402,52.469544036055915,57.32198804737792,1.0,1.0,75.29419721039868,0.0,0.0,1.0
2026-02-11 03:19:57.153623+00:00,1.0,0.0,1.0,157.98713136292622,196.46456937953138,14.432933696885524,52.780187610101365,57.321032292938376,1.0,1.0,75.38390855980461,0.0,0.0,1.0
2026-02-11 03:19:58.148071+00:00,1.0,0.0,1.0,152.35281473889958,194.4107980057374,14.311028719879127,53.07856771951595,57.022462096798535,1.0,1.0,75.45949483277057,0.0,0.0,1.0
2026-02-11 03:19:59.159285+00:00,1.0,0.0,1.0,152.99038930937945,193.2844882032027,14.546657675673146,52.181415740593586,59.63645735983508,1.0,1.0,75.53631786169811,0.0,0.0,1.0
2026-02-11 03:20:00.160906+00:00,1.0,0.0,1.0,152.45098292020785,193.44600963712062,13.671686106507376,51.26063208817408,59.12509503168661,1.0,1.0,75.57222762884378,0.0,0.0,1.0
2026-02-11 03:20:01.153809+00:00,1.0,0.0,1.0,158.13341335644841,193.45179058552523,14.608962484738512,51.64577249413894,58.50341380682899,1.0,1.0,75.64761809772075,0.0,0.0,1.0
2026-02-11 03:20:02.161164+00:00,1.0,0.0,1.0,152.9475063139157,193.13163702685625,13.773119609207459,51.53928722297846,60.14494090875902,1.0,1.0,75.71910308797837,0.0,0.0,1.0
2026-02-11 03:20:03.153033+00:00,1.0,0.0,1.0,157.34317144012624,194.41256482089952,14.165723990218574,52.88304243305866,56.79648899490623,1.0,1.0,75.81495924779937,0.0,0.0,1.0
2026-02-11 03:20:04.168037+00:00,1.0,0.0,1.0,158.0405019260286,195.63778306973725,14.733913474375989,53.55309809006335,57.495572320477024,1.0,1.0,75.84713344408755,0.0,0.0,1.0
2026-02-11 03:20:05.150409+00:00,1.0,0.0,1.0,149.83287263237094,196.28076784596522,13.535650808566169,51.859873085093554,57.546934724448,1.0,1.0,75.92771761805604,0.0,0.0,1.0
2026-02-11 03:20:06.172719+00:00,1.0,0.0,1.0,151.48321005421192,194.53564115701397,13.817234780005254,52.03961518762289,59.3030394836422,1.0,1.0,76.043536171974,0.0,0.0,1.0
2026-02-11 03:20:07.153365+00:00,1.0,0.0,1.0,152.00170647258514,195.53111581175202,13.716774174740227,52.12128960479734,59.725956830091924,1.0,1.0,76.11530508772734,0.0,0.0,1.0
2026-02-11 03:20:08.156981+00:00,1.0,0.0,1.0,152.5836892857923,192.93223849248545,13.511898921123493,51.340597975695346,57.30207777453076,1.0,1.0,76.15608062997518,0.0,0.0,1.0
2026-02-11 03:20:09.162937+00:00,1.0,0.0,1.0,154.97919977136584,191.47975686119835,14.167833429914031,52.73540402620814,57.88351597913275,1.0,1.0,76.25869720615341,0.0,0.0,1.0
2026-02-11 03:20:10.158148+00:00,1.0,0.0,1.0,155.41421485715387,190.06378622878213,13.644371107519543,50.8072905994019,59.85198151229343,1.0,1.0,76.33749196832699,0.0,0.0,1.0
2026-02-11 03:20:11.163761+00:00,1.0,0.0,1.0,152.99696573764567,191.1619139308657,13.672456942267633,51.42659944181737,57.64460349075212,1.0,1.0,76.39524170317011,0.0,0.0,1.0
